route_id,stop_id,day_of_week,time_of_day,weather,passenger_count
A,6,Thursday,18-20,not_rain,64
A,7,Thursday,12-14,rain,75
A,8,Thursday,16-18,rain,7
B,1,Thursday,16-18,not_rain,25
B,2,Thursday,6-8,not_rain,35
B,3,Thursday,14-16,not_rain,39
B,4,Thursday,16-18,not_rain,47
B,5,Thursday,12-14,rain,58
B,6,Thursday,14-16,not_rain,70
B,7,Thursday,10-12,not_rain,73
B,8,Thursday,12-14,rain,75
B,9,Thursday,18-20,not_rain,74
B,10,Thursday,18-20,rain,6
A,1,Thursday,8-10,rain,22
A,2,Thursday,8-10,not_rain,34
A,3,Thursday,8-10,not_rain,53
A,4,Thursday,20-22,not_rain,65
A,5,Thursday,16-18,rain,75
A,6,Thursday,8-10,rain,75
A,7,Thursday,10-12,not_rain,75
A,8,Thursday,10-12,not_rain,5
B,1,Thursday,10-12,not_rain,14
B,2,Thursday,20-22,not_rain,26
B,3,Thursday,18-20,rain,39
B,4,Thursday,8-10,not_rain,50
B,5,Thursday,16-18,rain,68
B,6,Thursday,16-18,not_rain,75
B,7,Thursday,20-22,not_rain,75
B,8,Thursday,10-12,not_rain,75
B,9,Thursday,18-20,not_rain,75
B,10,Thursday,18-20,not_rain,6
A,1,Thursday,8-10,not_rain,15
A,2,Thursday,16-18,not_rain,32
A,3,Thursday,14-16,not_rain,48
A,4,Thursday,8-10,not_rain,56
A,5,Thursday,20-22,not_rain,58
A,6,Thursday,20-22,not_rain,69
A,7,Thursday,16-18,not_rain,75
A,8,Thursday,20-22,not_rain,3
B,1,Thursday,14-16,not_rain,9
B,2,Thursday,6-8,rain,22
B,3,Thursday,12-14,not_rain,31
B,4,Thursday,16-18,not_rain,47
B,5,Thursday,8-10,rain,58
B,6,Thursday,16-18,not_rain,75
B,7,Thursday,10-12,not_rain,75
B,8,Thursday,6-8,not_rain,75
B,9,Thursday,6-8,not_rain,75
B,10,Thursday,8-10,rain,3
A,1,Thursday,6-8,not_rain,18
A,2,Thursday,10-12,not_rain,34
A,3,Thursday,14-16,not_rain,43
A,4,Thursday,12-14,not_rain,56
A,5,Thursday,10-12,rain,70
A,6,Thursday,10-12,not_rain,73
A,7,Thursday,8-10,not_rain,75
A,8,Thursday,14-16,not_rain,7
B,1,Thursday,10-12,not_rain,14
B,2,Thursday,8-10,not_rain,28
B,3,Thursday,12-14,not_rain,41
B,4,Thursday,12-14,not_rain,48
B,5,Thursday,6-8,not_rain,56
B,6,Thursday,10-12,rain,67
B,7,Thursday,6-8,rain,70
B,8,Thursday,16-18,not_rain,75
B,9,Thursday,10-12,rain,73
B,10,Thursday,20-22,rain,9
A,1,Thursday,16-18,not_rain,24
A,2,Thursday,16-18,not_rain,48
A,3,Thursday,12-14,not_rain,56
A,4,Thursday,12-14,not_rain,59
A,5,Thursday,20-22,rain,62
A,6,Thursday,6-8,rain,71
A,7,Thursday,10-12,not_rain,75
A,8,Thursday,8-10,rain,14
B,1,Thursday,6-8,not_rain,11
B,2,Thursday,8-10,rain,25
B,3,Thursday,14-16,not_rain,38
B,4,Thursday,12-14,not_rain,40
B,5,Thursday,6-8,not_rain,50
B,6,Thursday,20-22,rain,62
B,7,Thursday,14-16,rain,73
B,8,Thursday,10-12,not_rain,74
B,9,Thursday,8-10,not_rain,75
B,10,Thursday,10-12,not_rain,7
A,1,Thursday,6-8,rain,14
A,2,Thursday,6-8,not_rain,20
A,3,Thursday,6-8,not_rain,32
A,4,Thursday,14-16,not_rain,43
A,5,Thursday,16-18,not_rain,63
A,6,Thursday,14-16,not_rain,67
A,7,Thursday,8-10,rain,75
A,8,Thursday,14-16,not_rain,3
B,1,Thursday,18-20,rain,7
B,2,Thursday,18-20,not_rain,19
B,3,Thursday,18-20,not_rain,32
B,4,Thursday,6-8,not_rain,41
B,5,Thursday,16-18,not_rain,48
B,6,Thursday,20-22,rain,56
B,7,Thursday,14-16,not_rain,59
B,8,Thursday,10-12,not_rain,67
B,9,Thursday,16-18,not_rain,68
B,10,Thursday,16-18,rain,7
A,1,Thursday,16-18,not_rain,9
A,2,Thursday,6-8,rain,25
A,3,Thursday,16-18,not_rain,41
A,4,Thursday,14-16,not_rain,54
A,5,Thursday,6-8,not_rain,56
A,6,Thursday,12-14,not_rain,60
A,7,Thursday,12-14,not_rain,66
A,8,Thursday,16-18,not_rain,13
B,1,Thursday,18-20,not_rain,9
B,2,Thursday,10-12,not_rain,18
B,3,Thursday,14-16,rain,31
B,4,Thursday,8-10,not_rain,47
B,5,Thursday,6-8,not_rain,58
B,6,Thursday,6-8,rain,66
B,7,Thursday,18-20,not_rain,67
B,8,Thursday,16-18,not_rain,75
B,9,Thursday,10-12,not_rain,75
B,10,Thursday,6-8,not_rain,6
A,1,Thursday,20-22,not_rain,15
A,2,Thursday,20-22,not_rain,30
A,3,Thursday,6-8,not_rain,38
A,4,Thursday,10-12,not_rain,46
A,5,Thursday,20-22,not_rain,53
A,6,Thursday,20-22,rain,61
A,7,Thursday,8-10,not_rain,70
A,8,Thursday,18-20,not_rain,11
B,1,Thursday,12-14,not_rain,16
B,2,Thursday,6-8,rain,33
B,3,Thursday,10-12,rain,44
B,4,Thursday,14-16,not_rain,54
B,5,Thursday,16-18,rain,71
B,6,Thursday,18-20,rain,75
B,7,Thursday,20-22,not_rain,75
B,8,Thursday,12-14,not_rain,75
B,9,Thursday,20-22,not_rain,75
B,10,Thursday,12-14,not_rain,6
A,1,Thursday,20-22,not_rain,14
A,2,Thursday,16-18,not_rain,34
A,3,Thursday,18-20,not_rain,44
A,4,Thursday,18-20,not_rain,52
A,5,Thursday,6-8,not_rain,61
A,6,Thursday,16-18,not_rain,75
A,7,Thursday,18-20,rain,75
A,8,Thursday,20-22,not_rain,9
B,1,Thursday,16-18,not_rain,22
B,2,Thursday,16-18,not_rain,33
B,3,Thursday,18-20,not_rain,43
B,4,Thursday,16-18,rain,65
B,5,Thursday,16-18,not_rain,75
B,6,Thursday,14-16,not_rain,75
B,7,Thursday,6-8,not_rain,75
B,8,Thursday,6-8,not_rain,75
B,9,Thursday,18-20,rain,75
B,10,Thursday,10-12,not_rain,5
A,1,Friday,10-12,not_rain,11
A,2,Friday,16-18,not_rain,20
A,3,Friday,6-8,not_rain,27
A,4,Friday,14-16,rain,34
A,5,Friday,10-12,not_rain,38
A,6,Friday,8-10,not_rain,56
A,7,Friday,18-20,rain,60
A,8,Friday,10-12,not_rain,8
B,1,Friday,8-10,not_rain,12
B,2,Friday,18-20,not_rain,28
B,3,Friday,18-20,rain,33
B,4,Friday,14-16,not_rain,39
B,5,Friday,18-20,not_rain,49
B,6,Friday,6-8,not_rain,50
B,7,Friday,12-14,not_rain,56
B,8,Friday,18-20,not_rain,57
B,9,Friday,6-8,rain,62
B,10,Friday,6-8,not_rain,9
A,1,Friday,6-8,not_rain,9
A,2,Friday,12-14,rain,20
A,3,Friday,6-8,not_rain,30
A,4,Friday,8-10,not_rain,47
A,5,Friday,18-20,not_rain,50
A,6,Friday,16-18,not_rain,59
A,7,Friday,8-10,not_rain,62
A,8,Friday,14-16,rain,4
B,1,Friday,18-20,not_rain,10
B,2,Friday,10-12,not_rain,19
B,3,Friday,18-20,not_rain,27
B,4,Friday,12-14,rain,31
B,5,Friday,6-8,not_rain,41
B,6,Friday,8-10,not_rain,48
B,7,Friday,16-18,not_rain,58
B,8,Friday,6-8,not_rain,68
B,9,Friday,16-18,not_rain,75
B,10,Friday,12-14,not_rain,3
A,1,Friday,18-20,rain,12
A,2,Friday,14-16,not_rain,22
A,3,Friday,16-18,not_rain,35
A,4,Friday,6-8,not_rain,41
A,5,Friday,8-10,rain,48
A,6,Friday,6-8,not_rain,56
A,7,Friday,14-16,not_rain,59
A,8,Friday,10-12,rain,13
B,1,Friday,12-14,rain,11
B,2,Friday,14-16,not_rain,25
B,3,Friday,10-12,not_rain,38
B,4,Friday,18-20,not_rain,50
B,5,Friday,16-18,not_rain,71
B,6,Friday,14-16,not_rain,75
B,7,Friday,6-8,not_rain,75
B,8,Friday,20-22,not_rain,75
B,9,Friday,10-12,not_rain,75
B,10,Friday,10-12,rain,10
A,1,Friday,6-8,rain,17
A,2,Friday,14-16,not_rain,30
A,3,Friday,6-8,rain,40
A,4,Friday,12-14,not_rain,48
A,5,Friday,12-14,not_rain,59
A,6,Friday,18-20,not_rain,68
A,7,Friday,14-16,not_rain,75
A,8,Friday,6-8,not_rain,11
B,1,Friday,18-20,not_rain,10
B,2,Friday,14-16,not_rain,22
B,3,Friday,14-16,not_rain,31
B,4,Friday,12-14,not_rain,39
B,5,Friday,10-12,not_rain,48
B,6,Friday,8-10,not_rain,54
B,7,Friday,10-12,not_rain,59
B,8,Friday,6-8,not_rain,65
B,9,Friday,10-12,not_rain,71
B,10,Friday,8-10,not_rain,13
A,1,Friday,10-12,not_rain,12
A,2,Friday,12-14,not_rain,19
A,3,Friday,18-20,not_rain,25
A,4,Friday,12-14,not_rain,38
A,5,Friday,20-22,not_rain,47
A,6,Friday,10-12,rain,57
A,7,Friday,12-14,not_rain,63
A,8,Friday,12-14,not_rain,4
B,1,Friday,6-8,rain,17
B,2,Friday,20-22,not_rain,34
B,3,Friday,10-12,rain,46
B,4,Friday,6-8,rain,60
B,5,Friday,14-16,not_rain,71
B,6,Friday,16-18,rain,75
B,7,Friday,16-18,not_rain,75
B,8,Friday,8-10,not_rain,75
B,9,Friday,12-14,rain,75
B,10,Friday,6-8,not_rain,6
A,1,Friday,10-12,not_rain,8
A,2,Friday,8-10,not_rain,26
A,3,Friday,12-14,not_rain,39
A,4,Friday,10-12,rain,51
A,5,Friday,8-10,not_rain,72
A,6,Friday,6-8,not_rain,75
A,7,Friday,18-20,not_rain,75
A,8,Friday,8-10,rain,7
B,1,Friday,8-10,not_rain,20
B,2,Friday,8-10,not_rain,32
B,3,Friday,20-22,not_rain,37
B,4,Friday,16-18,not_rain,55
B,5,Friday,8-10,rain,63
B,6,Friday,14-16,not_rain,71
B,7,Friday,6-8,not_rain,75
B,8,Friday,14-16,not_rain,75
B,9,Friday,12-14,not_rain,75
B,10,Friday,6-8,not_rain,9
A,1,Friday,8-10,not_rain,9
A,2,Friday,12-14,rain,18
A,3,Friday,10-12,not_rain,23
A,4,Friday,14-16,not_rain,28
A,5,Friday,16-18,rain,52
A,6,Friday,14-16,not_rain,57
A,7,Friday,8-10,not_rain,63
A,8,Friday,8-10,not_rain,10
B,1,Friday,8-10,not_rain,11
B,2,Friday,14-16,not_rain,18
B,3,Friday,14-16,not_rain,30
B,4,Friday,16-18,not_rain,42
B,5,Friday,10-12,not_rain,51
B,6,Friday,8-10,not_rain,65
B,7,Friday,12-14,not_rain,71
B,8,Friday,18-20,rain,75
B,9,Friday,12-14,rain,75
B,10,Friday,18-20,not_rain,6
A,1,Friday,18-20,not_rain,12
A,2,Friday,12-14,rain,30
A,3,Friday,20-22,not_rain,36
A,4,Friday,18-20,not_rain,45
A,5,Friday,6-8,rain,56
A,6,Friday,14-16,not_rain,63
A,7,Friday,10-12,not_rain,66
A,8,Friday,6-8,rain,13
B,1,Friday,12-14,not_rain,14
B,2,Friday,12-14,not_rain,22
B,3,Friday,6-8,not_rain,34
B,4,Friday,18-20,not_rain,39
B,5,Friday,20-22,rain,49
B,6,Friday,12-14,not_rain,58
B,7,Friday,18-20,not_rain,61
B,8,Friday,10-12,not_rain,60
B,9,Friday,20-22,not_rain,63
B,10,Friday,18-20,rain,1
A,1,Friday,16-18,rain,21
A,2,Friday,16-18,not_rain,41
A,3,Friday,18-20,not_rain,53
A,4,Friday,14-16,not_rain,57
A,5,Friday,6-8,not_rain,60
A,6,Friday,12-14,not_rain,72
A,7,Friday,14-16,not_rain,75
A,8,Friday,20-22,not_rain,8
B,1,Friday,6-8,not_rain,9
B,2,Friday,10-12,not_rain,17
B,3,Friday,8-10,not_rain,25
B,4,Friday,20-22,not_rain,33
B,5,Friday,6-8,not_rain,34
B,6,Friday,6-8,not_rain,35
B,7,Friday,6-8,not_rain,39
B,8,Friday,10-12,rain,41
B,9,Friday,18-20,not_rain,41
B,10,Friday,8-10,not_rain,4
A,1,Friday,14-16,not_rain,13
A,2,Friday,20-22,not_rain,28
A,3,Friday,14-16,not_rain,42
A,4,Friday,20-22,not_rain,45
A,5,Friday,14-16,not_rain,55
A,6,Friday,6-8,not_rain,64
A,7,Friday,8-10,not_rain,70
A,8,Friday,20-22,not_rain,7
B,1,Friday,6-8,not_rain,8
B,2,Friday,6-8,rain,21
B,3,Friday,8-10,not_rain,32
B,4,Friday,20-22,not_rain,39
B,5,Friday,20-22,rain,48
B,6,Friday,8-10,not_rain,57
B,7,Friday,6-8,rain,62
B,8,Friday,14-16,not_rain,69
B,9,Friday,20-22,not_rain,75
B,10,Friday,6-8,not_rain,7
A,1,Friday,12-14,not_rain,9
A,2,Friday,18-20,not_rain,19
A,3,Friday,14-16,not_rain,23
A,4,Friday,6-8,not_rain,33
A,5,Friday,16-18,not_rain,43
A,6,Friday,10-12,not_rain,54
A,7,Friday,20-22,not_rain,58
A,8,Friday,10-12,rain,4
B,1,Friday,8-10,not_rain,18
B,2,Friday,6-8,not_rain,31
B,3,Friday,6-8,not_rain,35
B,4,Friday,14-16,not_rain,47
B,5,Friday,14-16,not_rain,59
B,6,Friday,16-18,not_rain,69
B,7,Friday,10-12,rain,74
B,8,Friday,12-14,rain,75
B,9,Friday,18-20,not_rain,75
B,10,Friday,18-20,not_rain,2
A,1,Friday,10-12,not_rain,7
A,2,Friday,12-14,not_rain,22
A,3,Friday,8-10,not_rain,32
A,4,Friday,8-10,not_rain,53
A,5,Friday,8-10,not_rain,66
A,6,Friday,14-16,not_rain,74
A,7,Friday,6-8,rain,75
A,8,Friday,8-10,not_rain,4
B,1,Friday,8-10,rain,26
B,2,Friday,20-22,not_rain,39
B,3,Friday,6-8,not_rain,43
B,4,Friday,6-8,rain,49
B,5,Friday,12-14,rain,53
B,6,Friday,10-12,not_rain,62
B,7,Friday,16-18,not_rain,67
B,8,Friday,16-18,not_rain,74
B,9,Friday,14-16,rain,74
B,10,Friday,8-10,not_rain,10
A,1,Friday,8-10,not_rain,15
A,2,Friday,18-20,rain,25
A,3,Friday,12-14,not_rain,35
A,4,Friday,18-20,not_rain,44
A,5,Friday,6-8,not_rain,53
A,6,Friday,18-20,not_rain,60
A,7,Friday,6-8,not_rain,67
A,8,Friday,20-22,rain,10
B,1,Friday,8-10,rain,14
B,2,Friday,18-20,not_rain,24
B,3,Friday,18-20,not_rain,32
B,4,Friday,10-12,rain,42
B,5,Friday,12-14,not_rain,55
B,6,Friday,8-10,rain,63
B,7,Friday,8-10,rain,71
B,8,Friday,10-12,rain,75
B,9,Friday,12-14,not_rain,74
B,10,Friday,20-22,not_rain,6
A,1,Saturday,6-8,not_rain,7
A,2,Saturday,20-22,rain,14
A,3,Saturday,12-14,not_rain,20
A,4,Saturday,6-8,not_rain,27
A,5,Saturday,20-22,not_rain,27
A,6,Saturday,20-22,not_rain,34
A,7,Saturday,8-10,not_rain,37
A,8,Saturday,18-20,not_rain,6
B,1,Saturday,16-18,not_rain,15
B,2,Saturday,8-10,not_rain,28
B,3,Saturday,14-16,not_rain,36
B,4,Saturday,8-10,not_rain,47
B,5,Saturday,10-12,rain,51
B,6,Saturday,18-20,not_rain,55
B,7,Saturday,8-10,rain,59
B,8,Saturday,16-18,not_rain,66
B,9,Saturday,10-12,not_rain,66
B,10,Saturday,14-16,not_rain,2
A,1,Saturday,18-20,not_rain,7
A,2,Saturday,6-8,rain,11
A,3,Saturday,14-16,not_rain,13
A,4,Saturday,8-10,not_rain,19
A,5,Saturday,12-14,not_rain,19
A,6,Saturday,10-12,not_rain,23
A,7,Saturday,6-8,not_rain,24
A,8,Saturday,14-16,not_rain,4
B,1,Saturday,18-20,not_rain,6
B,2,Saturday,20-22,not_rain,14
B,3,Saturday,20-22,not_rain,22
B,4,Saturday,8-10,not_rain,33
B,5,Saturday,8-10,rain,43
B,6,Saturday,6-8,not_rain,47
B,7,Saturday,6-8,not_rain,48
B,8,Saturday,10-12,not_rain,48
B,9,Saturday,10-12,rain,52
B,10,Saturday,20-22,not_rain,0
A,1,Saturday,10-12,not_rain,6
A,2,Saturday,8-10,not_rain,21
A,3,Saturday,18-20,rain,22
A,4,Saturday,6-8,not_rain,29
A,5,Saturday,6-8,not_rain,33
A,6,Saturday,12-14,not_rain,34
A,7,Saturday,12-14,not_rain,34
A,8,Saturday,6-8,not_rain,2
B,1,Saturday,18-20,rain,9
B,2,Saturday,10-12,not_rain,18
B,3,Saturday,18-20,not_rain,21
B,4,Saturday,10-12,not_rain,25
B,5,Saturday,18-20,not_rain,29
B,6,Saturday,16-18,not_rain,39
B,7,Saturday,10-12,not_rain,45
B,8,Saturday,10-12,rain,51
B,9,Saturday,10-12,not_rain,57
B,10,Saturday,8-10,not_rain,8
A,1,Saturday,18-20,not_rain,3
A,2,Saturday,12-14,not_rain,8
A,3,Saturday,18-20,not_rain,17
A,4,Saturday,20-22,not_rain,19
A,5,Saturday,16-18,not_rain,27
A,6,Saturday,6-8,not_rain,32
A,7,Saturday,14-16,rain,38
A,8,Saturday,6-8,not_rain,4
B,1,Saturday,14-16,rain,4
B,2,Saturday,18-20,rain,12
B,3,Saturday,12-14,not_rain,14
B,4,Saturday,16-18,not_rain,20
B,5,Saturday,20-22,not_rain,27
B,6,Saturday,10-12,not_rain,35
B,7,Saturday,8-10,not_rain,34
B,8,Saturday,10-12,rain,35
B,9,Saturday,20-22,rain,39
B,10,Saturday,12-14,not_rain,1
A,1,Saturday,20-22,not_rain,7
A,2,Saturday,8-10,not_rain,11
A,3,Saturday,8-10,not_rain,23
A,4,Saturday,20-22,not_rain,25
A,5,Saturday,10-12,not_rain,31
A,6,Saturday,14-16,not_rain,36
A,7,Saturday,18-20,not_rain,42
A,8,Saturday,14-16,not_rain,1
B,1,Saturday,20-22,not_rain,8
B,2,Saturday,6-8,not_rain,14
B,3,Saturday,12-14,not_rain,20
B,4,Saturday,18-20,rain,26
B,5,Saturday,12-14,not_rain,33
B,6,Saturday,8-10,rain,39
B,7,Saturday,12-14,not_rain,46
B,8,Saturday,12-14,rain,45
B,9,Saturday,10-12,not_rain,41
B,10,Saturday,14-16,not_rain,5
A,1,Saturday,10-12,rain,7
A,2,Saturday,10-12,rain,18
A,3,Saturday,20-22,not_rain,26
A,4,Saturday,18-20,not_rain,33
A,5,Saturday,10-12,not_rain,39
A,6,Saturday,18-20,not_rain,41
A,7,Saturday,6-8,rain,50
A,8,Saturday,10-12,rain,8
B,1,Saturday,8-10,not_rain,10
B,2,Saturday,6-8,not_rain,17
B,3,Saturday,18-20,not_rain,26
B,4,Saturday,12-14,not_rain,30
B,5,Saturday,16-18,not_rain,34
B,6,Saturday,10-12,not_rain,39
B,7,Saturday,20-22,rain,43
B,8,Saturday,6-8,not_rain,50
B,9,Saturday,16-18,not_rain,55
B,10,Saturday,18-20,not_rain,0
A,1,Saturday,6-8,not_rain,8
A,2,Saturday,8-10,not_rain,19
A,3,Saturday,16-18,rain,30
A,4,Saturday,20-22,not_rain,33
A,5,Saturday,12-14,not_rain,37
A,6,Saturday,14-16,rain,46
A,7,Saturday,14-16,not_rain,47
A,8,Saturday,8-10,not_rain,2
B,1,Saturday,12-14,rain,8
B,2,Saturday,8-10,rain,18
B,3,Saturday,8-10,rain,29
B,4,Saturday,8-10,not_rain,39
B,5,Saturday,10-12,not_rain,43
B,6,Saturday,20-22,rain,45
B,7,Saturday,20-22,not_rain,44
B,8,Saturday,10-12,not_rain,48
B,9,Saturday,16-18,not_rain,56
B,10,Saturday,16-18,rain,7
A,1,Saturday,18-20,not_rain,10
A,2,Saturday,18-20,not_rain,15
A,3,Saturday,10-12,rain,22
A,4,Saturday,16-18,rain,37
A,5,Saturday,16-18,not_rain,39
A,6,Saturday,10-12,not_rain,44
A,7,Saturday,20-22,not_rain,47
A,8,Saturday,14-16,not_rain,7
B,1,Saturday,6-8,not_rain,7
B,2,Saturday,12-14,rain,17
B,3,Saturday,20-22,not_rain,20
B,4,Saturday,6-8,not_rain,21
B,5,Saturday,16-18,not_rain,23
B,6,Saturday,8-10,not_rain,36
B,7,Saturday,6-8,not_rain,41
B,8,Saturday,6-8,not_rain,44
B,9,Saturday,16-18,not_rain,41
B,10,Saturday,6-8,not_rain,4
A,1,Saturday,12-14,not_rain,10
A,2,Saturday,8-10,not_rain,21
A,3,Saturday,6-8,not_rain,24
A,4,Saturday,16-18,not_rain,29
A,5,Saturday,10-12,rain,31
A,6,Saturday,16-18,not_rain,37
A,7,Saturday,18-20,not_rain,39
A,8,Saturday,20-22,not_rain,1
B,1,Saturday,8-10,not_rain,15
B,2,Saturday,6-8,not_rain,25
B,3,Saturday,12-14,not_rain,34
B,4,Saturday,10-12,not_rain,38
B,5,Saturday,12-14,not_rain,41
B,6,Saturday,18-20,not_rain,43
B,7,Saturday,10-12,not_rain,44
B,8,Saturday,20-22,not_rain,44
B,9,Saturday,10-12,rain,46
B,10,Saturday,12-14,not_rain,2
A,1,Saturday,20-22,not_rain,6
A,2,Saturday,10-12,not_rain,12
A,3,Saturday,14-16,not_rain,19
A,4,Saturday,10-12,not_rain,26
A,5,Saturday,16-18,not_rain,32
A,6,Saturday,6-8,rain,39
A,7,Saturday,16-18,not_rain,45
A,8,Saturday,8-10,not_rain,6
B,1,Saturday,16-18,not_rain,17
B,2,Saturday,16-18,not_rain,24
B,3,Saturday,10-12,not_rain,27
B,4,Saturday,18-20,not_rain,29
B,5,Saturday,18-20,not_rain,36
B,6,Saturday,20-22,not_rain,34
B,7,Saturday,18-20,not_rain,39
B,8,Saturday,10-12,not_rain,44
B,9,Saturday,16-18,not_rain,50
B,10,Saturday,8-10,not_rain,7
A,1,Saturday,20-22,rain,5
A,2,Saturday,8-10,not_rain,11
A,3,Saturday,20-22,not_rain,18
A,4,Saturday,10-12,not_rain,25
A,5,Saturday,18-20,not_rain,33
A,6,Saturday,8-10,not_rain,40
A,7,Saturday,10-12,not_rain,46
A,8,Saturday,18-20,rain,1
B,1,Saturday,12-14,not_rain,11
B,2,Saturday,16-18,not_rain,17
B,3,Saturday,18-20,not_rain,20
B,4,Saturday,6-8,not_rain,20
B,5,Saturday,8-10,not_rain,27
B,6,Saturday,8-10,not_rain,36
B,7,Saturday,18-20,not_rain,36
B,8,Saturday,16-18,rain,45
B,9,Saturday,18-20,not_rain,51
B,10,Saturday,8-10,not_rain,0
A,1,Sunday,10-12,not_rain,10
A,2,Sunday,10-12,not_rain,16
A,3,Sunday,8-10,not_rain,32
A,4,Sunday,20-22,not_rain,38
A,5,Sunday,14-16,rain,39
A,6,Sunday,10-12,not_rain,46
A,7,Sunday,12-14,not_rain,47
A,8,Sunday,14-16,not_rain,2
B,1,Sunday,18-20,not_rain,10
B,2,Sunday,16-18,rain,21
B,3,Sunday,18-20,not_rain,24
B,4,Sunday,16-18,rain,35
B,5,Sunday,20-22,not_rain,39
B,6,Sunday,6-8,not_rain,41
B,7,Sunday,18-20,not_rain,39
B,8,Sunday,8-10,rain,40
B,9,Sunday,14-16,not_rain,39
B,10,Sunday,16-18,rain,7
A,1,Sunday,6-8,not_rain,9
A,2,Sunday,20-22,rain,18
A,3,Sunday,14-16,not_rain,26
A,4,Sunday,10-12,not_rain,31
A,5,Sunday,16-18,not_rain,36
A,6,Sunday,6-8,not_rain,37
A,7,Sunday,12-14,not_rain,40
A,8,Sunday,14-16,not_rain,3
B,1,Sunday,12-14,not_rain,5
B,2,Sunday,20-22,not_rain,11
B,3,Sunday,6-8,not_rain,13
B,4,Sunday,16-18,not_rain,20
B,5,Sunday,12-14,rain,29
B,6,Sunday,16-18,rain,41
B,7,Sunday,14-16,not_rain,49
B,8,Sunday,6-8,not_rain,48
B,9,Sunday,14-16,not_rain,50
B,10,Sunday,10-12,not_rain,2
A,1,Sunday,6-8,rain,9
A,2,Sunday,6-8,not_rain,16
A,3,Sunday,12-14,not_rain,18
A,4,Sunday,8-10,not_rain,21
A,5,Sunday,14-16,not_rain,27
A,6,Sunday,12-14,not_rain,26
A,7,Sunday,14-16,rain,27
A,8,Sunday,6-8,not_rain,6
B,1,Sunday,6-8,rain,6
B,2,Sunday,18-20,not_rain,15
B,3,Sunday,8-10,rain,28
B,4,Sunday,16-18,not_rain,38
B,5,Sunday,10-12,not_rain,47
B,6,Sunday,6-8,not_rain,49
B,7,Sunday,8-10,rain,53
B,8,Sunday,6-8,not_rain,58
B,9,Sunday,16-18,not_rain,63
B,10,Sunday,18-20,not_rain,5
A,1,Sunday,18-20,not_rain,7
A,2,Sunday,18-20,not_rain,16
A,3,Sunday,12-14,not_rain,21
A,4,Sunday,20-22,not_rain,29
A,5,Sunday,8-10,rain,39
A,6,Sunday,10-12,not_rain,43
A,7,Sunday,8-10,not_rain,44
A,8,Sunday,8-10,not_rain,6
B,1,Sunday,16-18,not_rain,13
B,2,Sunday,8-10,not_rain,30
B,3,Sunday,12-14,not_rain,34
B,4,Sunday,16-18,not_rain,43
B,5,Sunday,8-10,not_rain,50
B,6,Sunday,14-16,not_rain,55
B,7,Sunday,16-18,not_rain,66
B,8,Sunday,6-8,not_rain,70
B,9,Sunday,16-18,rain,67
B,10,Sunday,16-18,not_rain,0
A,1,Sunday,16-18,not_rain,13
A,2,Sunday,18-20,not_rain,16
A,3,Sunday,8-10,not_rain,24
A,4,Sunday,18-20,not_rain,28
A,5,Sunday,20-22,not_rain,29
A,6,Sunday,18-20,not_rain,36
A,7,Sunday,10-12,not_rain,43
A,8,Sunday,20-22,not_rain,6
B,1,Sunday,20-22,not_rain,4
B,2,Sunday,18-20,not_rain,13
B,3,Sunday,10-12,not_rain,20
B,4,Sunday,16-18,not_rain,32
B,5,Sunday,6-8,not_rain,41
B,6,Sunday,8-10,not_rain,44
B,7,Sunday,10-12,not_rain,45
B,8,Sunday,8-10,rain,49
B,9,Sunday,12-14,rain,52
B,10,Sunday,14-16,not_rain,1
A,1,Sunday,8-10,not_rain,13
A,2,Sunday,16-18,not_rain,29
A,3,Sunday,16-18,not_rain,39
A,4,Sunday,16-18,rain,49
A,5,Sunday,8-10,not_rain,56
A,6,Sunday,8-10,not_rain,57
A,7,Sunday,14-16,not_rain,64
A,8,Sunday,20-22,not_rain,7
B,1,Sunday,20-22,not_rain,7
B,2,Sunday,10-12,not_rain,14
B,3,Sunday,8-10,not_rain,20
B,4,Sunday,12-14,not_rain,23
B,5,Sunday,16-18,rain,30
B,6,Sunday,6-8,rain,38
B,7,Sunday,6-8,not_rain,42
B,8,Sunday,10-12,rain,49
B,9,Sunday,20-22,not_rain,48
B,10,Sunday,18-20,not_rain,3
A,1,Sunday,8-10,rain,8
A,2,Sunday,18-20,not_rain,18
A,3,Sunday,20-22,not_rain,23
A,4,Sunday,20-22,rain,25
A,5,Sunday,10-12,not_rain,30
A,6,Sunday,14-16,not_rain,29
A,7,Sunday,16-18,not_rain,36
A,8,Sunday,8-10,rain,4
B,1,Sunday,12-14,not_rain,8
B,2,Sunday,16-18,not_rain,20
B,3,Sunday,14-16,not_rain,24
B,4,Sunday,6-8,not_rain,33
B,5,Sunday,20-22,not_rain,41
B,6,Sunday,16-18,not_rain,48
B,7,Sunday,20-22,not_rain,51
B,8,Sunday,10-12,not_rain,49
B,9,Sunday,8-10,rain,52
B,10,Sunday,20-22,not_rain,0
A,1,Sunday,10-12,not_rain,9
A,2,Sunday,12-14,not_rain,16
A,3,Sunday,8-10,not_rain,22
A,4,Sunday,10-12,not_rain,27
A,5,Sunday,16-18,rain,39
A,6,Sunday,8-10,not_rain,42
A,7,Sunday,16-18,not_rain,52
A,8,Sunday,8-10,rain,9
B,1,Sunday,10-12,rain,14
B,2,Sunday,20-22,not_rain,20
B,3,Sunday,14-16,rain,31
